,note_name,start_time,duration,velocity,tempo
392,F#2,12600,47,96,80
393,B-4,12600,49,80,80
394,F#5,12600,188,80,80
395,G#2,12650,47,96,80
396,G#4,12650,47,80,80
397,B-2,12700,47,96,80
398,F#4,12700,49,80,80
399,B-3,12700,93,80,80
400,F#2,12750,45,96,80
401,E4,12750,45,80,80
