,note_name,start_time,duration,velocity,tempo
713,F#3,12600,189,80,80
714,B5,12600,47,96,80
715,D4,12600,24,80,80
716,E4,12625,24,80,80
717,A5,12650,23,96,80
718,D4,12650,24,80,80
719,G5,12675,71,96,80
720,E4,12675,24,80,80
721,D1,12700,94,80,80
722,D4,12700,94,80,80
723,D4,12700,24,80,80
724,E4,12725,24,80,80
725,F#5,12750,47,96,80
726,D4,12750,24,80,80
727,E4,12775,24,80,80
728,G2,12800,94,80,80
729,D4,12800,189,80,80
730,B3,12800,94,80,80
731,G4,12800,24,80,80
732,A4,12825,24,80,80
733,G5,12850,23,96,80
734,G4,12850,24,80,80
735,D5,12875,23,96,80
736,A4,12875,24,80,80
737,F#2,12900,94,80,80
738,A3,12900,94,80,80
739,G5,12900,47,96,80
740,G4,12900,24,80,80
741,A4,12925,24,80,80
742,G5,12950,23,96,80
743,G4,12950,24,80,80
744,D5,12975,23,96,80
745,A4,12975,24,80,80
746,E2,13000,94,80,80
747,C4,13000,94,80,80
748,G3,13000,189,80,80
749,G5,13000,47,96,80
750,G4,13000,24,80,80
751,A4,13025,24,80,80
752,F#5,13050,23,96,80
753,G4,13050,24,80,80
754,E5,13075,118,96,80
755,A4,13075,24,80,80
756,C2,13100,94,80,80
757,E4,13100,94,80,80
758,G4,13100,24,80,80
759,A4,13125,24,80,80
760,G4,13150,24,80,80
761,A4,13175,24,80,80
762,F#2,13200,94,80,80
763,C4,13200,189,80,80
764,A3,13200,94,80,80
765,F#4,13200,24,80,80
766,G4,13225,24,80,80
767,F#5,13250,23,96,80
768,F#4,13250,24,80,80
769,C5,13275,23,96,80
770,G4,13275,24,80,80
771,E2,13300,94,80,80
772,G3,13300,94,80,80
773,F#5,13300,47,96,80
774,F#4,13300,24,80,80
775,G4,13325,24,80,80
776,F#5,13350,23,96,80
777,F#4,13350,24,80,80
778,C5,13375,23,96,80
779,G4,13375,24,80,80
780,D2,13400,94,80,80
781,B3,13400,94,80,80
782,F#3,13400,189,80,80
783,F#5,13400,47,96,80
784,F#4,13400,24,80,80
785,G4,13425,24,80,80
786,E5,13450,23,96,80
787,F#4,13450,24,80,80
788,D5,13475,118,96,80
789,G4,13475,24,80,80
790,B1,13500,94,80,80
791,D4,13500,94,80,80
792,F#4,13500,24,80,80
793,G4,13525,24,80,80
794,F#4,13550,24,80,80
795,G4,13575,24,80,80
