,note_name,start_time,duration,velocity,tempo
588,E-4,9525,24,80,126
589,E-5,9550,12,80,126
590,E-5,9575,23,80,126
591,G#1,9600,47,80,126
592,G#2,9600,47,80,126
593,C5,9600,189,96,126
594,E-4,9600,189,96,126
595,G#5,9600,23,80,126
596,G#4,9625,23,80,126
597,G#1,9650,47,80,126
598,G#2,9650,47,80,126
599,G#4,9650,23,80,126
600,G#3,9675,23,80,126
601,G#1,9700,47,80,126
602,G#2,9700,47,80,126
603,G#3,9700,23,80,126
604,G#4,9725,23,80,126
605,G#1,9750,47,80,126
606,G#2,9750,47,80,126
607,G#4,9750,23,80,126
608,G#5,9775,23,80,126
609,G#1,9800,47,80,126
610,G#2,9800,47,80,126
611,D5,9800,189,96,126
612,G#4,9800,189,96,126
613,G#5,9800,23,80,126
614,G#4,9825,23,80,126
615,G#1,9850,47,80,126
616,G#2,9850,47,80,126
617,G#4,9850,23,80,126
618,G#3,9875,23,80,126
619,G#1,9900,47,80,126
620,G#2,9900,47,80,126
621,G#3,9900,23,80,126
622,G#4,9925,23,80,126
623,G#1,9950,47,80,126
624,G#2,9950,47,80,126
625,G#4,9950,23,80,126
626,G#5,9975,23,80,126
627,G#1,10000,47,80,126
628,G#2,10000,47,80,126
629,E-5,10000,189,96,126
630,C5,10000,189,96,126
631,G#5,10000,23,80,126
632,G#4,10025,23,80,126
633,G#1,10050,47,80,126
634,G#2,10050,47,80,126
635,G#4,10050,23,80,126
636,G#3,10075,23,80,126
637,G#1,10100,47,80,126
638,G#2,10100,47,80,126
639,G#3,10100,23,80,126
640,G#4,10125,23,80,126
641,G#1,10150,47,80,126
642,G#2,10150,47,80,126
643,G#4,10150,23,80,126
644,G#5,10175,23,80,126
645,G#1,10200,47,80,126
646,G#2,10200,47,80,126
647,F5,10200,189,96,126
648,B4,10200,189,96,126
649,G#5,10200,23,80,126
650,G#4,10225,23,80,126
651,G#1,10250,47,80,126
652,G#2,10250,47,80,126
653,G#4,10250,23,80,126
654,G#3,10275,23,80,126
655,G#1,10300,47,80,126
656,G#2,10300,47,80,126
657,G#3,10300,23,80,126
658,G#4,10325,23,80,126
659,G#1,10350,47,80,126
660,G#2,10350,47,80,126
661,G#4,10350,23,80,126
662,G#5,10375,23,80,126
663,G#1,10400,47,80,126
664,G#2,10400,47,80,126
665,F#5,10400,189,96,126
666,B-4,10400,189,96,126
667,G#5,10400,23,80,126
668,G#4,10425,23,80,126
669,G#1,10450,47,80,126
670,G#2,10450,47,80,126
671,G#4,10450,23,80,126
672,G#3,10475,23,80,126
673,G#1,10500,47,80,126
674,G#2,10500,47,80,126
675,G#3,10500,23,80,126
676,G#4,10525,23,80,126
677,G#1,10550,47,80,126
678,G#2,10550,47,80,126
679,G#4,10550,23,80,126
680,G#5,10575,23,80,126
681,G#1,10600,47,80,126
682,G#2,10600,47,80,126
683,F5,10600,189,96,126
684,G#4,10600,189,96,126
685,G#5,10600,23,80,126
686,G#4,10625,23,80,126
687,G#1,10650,47,80,126
688,G#2,10650,47,80,126
689,G#4,10650,23,80,126
690,G#3,10675,23,80,126
691,G#1,10700,47,80,126
692,G#2,10700,47,80,126
693,G#3,10700,23,80,126
694,G#4,10725,23,80,126
695,G#1,10750,47,80,126
696,G#2,10750,47,80,126
697,G#4,10750,23,80,126
698,G#5,10775,23,80,126
699,G#1,10800,47,80,126
700,G#2,10800,47,80,126
701,E-5,10800,189,96,126
702,C5,10800,189,96,126
703,G#5,10800,23,80,126
704,G#4,10825,23,80,126
705,G#1,10850,47,80,126
706,G#2,10850,47,80,126
707,G#4,10850,23,80,126
708,G#3,10875,23,80,126
709,G#1,10900,47,80,126
710,G#2,10900,47,80,126
711,G#3,10900,23,80,126
712,G#4,10925,23,80,126
713,G#1,10950,47,80,126
714,G#2,10950,47,80,126
715,G#4,10950,23,80,126
716,G#5,10975,23,80,126
717,G#1,11000,47,80,126
718,G#2,11000,47,80,126
719,F5,11000,189,96,126
720,D5,11000,189,96,126
721,G#5,11000,23,80,126
722,G#4,11025,23,80,126
723,G#1,11050,47,80,126
724,G#2,11050,47,80,126
725,G#4,11050,23,80,126
726,G#3,11075,23,80,126
727,G#1,11100,47,80,126
728,G#2,11100,47,80,126
729,G#3,11100,23,80,126
730,G#4,11125,23,80,126
731,G#1,11150,47,80,126
732,G#2,11150,47,80,126
733,G#4,11150,23,80,126
734,G#5,11175,23,80,126
735,C#2,11200,47,80,126
736,C#3,11200,47,80,126
737,F5,11200,189,96,126
738,C#5,11200,189,96,126
739,C#6,11200,23,80,126
740,C#5,11225,23,80,126
741,C#2,11250,47,80,126
742,C#3,11250,47,80,126
743,C#5,11250,23,80,126
744,C#4,11275,23,80,126
745,C#2,11300,47,80,126
746,C#3,11300,47,80,126
747,C#4,11300,23,80,126
748,C#5,11325,23,80,126
749,C#2,11350,47,80,126
750,C#3,11350,47,80,126
751,C#5,11350,23,80,126
752,C#6,11375,23,80,126
753,C#2,11400,47,80,126
754,C#3,11400,47,80,126
755,F#5,11400,189,96,126
756,E-5,11400,189,96,126
757,C#6,11400,23,80,126
758,C#5,11425,23,80,126
759,C#2,11450,47,80,126
760,C#3,11450,47,80,126
761,C#5,11450,23,80,126
762,C#4,11475,23,80,126
763,C#2,11500,47,80,126
764,C#3,11500,47,80,126
765,C#4,11500,23,80,126
766,C#5,11525,23,80,126
767,C#2,11550,47,80,126
768,C#3,11550,47,80,126
769,C#5,11550,23,80,126
770,C#6,11575,23,80,126
771,C#2,11600,47,80,126
772,C#3,11600,47,80,126
773,G#5,11600,189,96,126
774,F5,11600,189,96,126
775,C#6,11600,23,80,126
776,C#5,11625,23,80,126
777,C#2,11650,47,80,126
778,C#3,11650,47,80,126
779,C#5,11650,23,80,126
780,C#4,11675,23,80,126
781,C#2,11700,47,80,126
782,C#3,11700,47,80,126
